C4 Grass,Acquisitive Shrub,Conservative Shrub,Acquisitve Tree,Conservative Tree
0.325546463,0.327917592,0.353352619,0.330838181,0.354469884
0.347461456,0.351861997,0.372965307,0.351566081,0.372720764
0.340078279,0.350184633,0.370614854,0.346094934,0.369250536
0.32987127,0.339331776,0.362875613,0.336144309,0.362432345
0.360556564,0.369733032,0.386455168,0.365485638,0.384217343
0.338508929,0.353201427,0.373494496,0.347352305,0.370815211
0.332304581,0.347806497,0.368417989,0.341218042,0.366248466
0.323514099,0.338556485,0.361688452,0.333315666,0.360520004
0.333678592,0.3473997,0.368893349,0.341301727,0.36683057
0.317869619,0.331355888,0.355550622,0.325354146,0.35509121
0.30274384,0.313879043,0.342981384,0.308830152,0.344468744
0.29433546,0.30446587,0.337355842,0.299409581,0.339817567
0.297126184,0.306521673,0.342023715,0.302536555,0.344354978
0.316434239,0.325489623,0.355843917,0.319477859,0.354117382
0.374735833,0.382776241,0.398118318,0.376434517,0.39614874
0.341831421,0.356493788,0.375733984,0.347413958,0.37376537
0.320969367,0.337114597,0.361477479,0.32814662,0.361301708
0.313637614,0.330181463,0.356361693,0.320369923,0.356551271
0.307686836,0.32300471,0.351700493,0.313556352,0.352615641
0.328386155,0.342245923,0.36661199,0.3325388,0.365503558
0.314487242,0.327178936,0.354989337,0.317369439,0.353670303
0.314573596,0.32699827,0.355693841,0.316830881,0.354005867
0.321703249,0.332562245,0.361472738,0.32318077,0.359969612
0.311885051,0.323455305,0.354536676,0.314697242,0.353267336
0.296145656,0.303756967,0.340473711,0.29607046,0.341313167
0.283946414,0.287814813,0.329684624,0.281433238,0.333200496
0.270569851,0.269226782,0.316589952,0.265604474,0.324209145
0.257636126,0.251752439,0.30587754,0.250439013,0.31622462
0.245116573,0.233436849,0.294773698,0.23462209,0.308781132
0.257000013,0.244328723,0.311165161,0.243940407,0.321997803
0.297719629,0.283725354,0.341957077,0.284309642,0.347872578
0.300995753,0.290147148,0.338483032,0.290475531,0.341436097
0.366616894,0.366021025,0.389128958,0.363115116,0.390127952
0.348479864,0.359093629,0.380235517,0.350202534,0.379761421
0.399805369,0.408390575,0.417514744,0.402109689,0.417272878
0.359684132,0.375532894,0.389495196,0.36627258,0.390018791
0.340696389,0.359976205,0.377463789,0.349702014,0.379051642
0.327344747,0.3480444,0.368279302,0.337407583,0.370900368
0.313856625,0.335261405,0.359482557,0.325723031,0.363345997
0.309276762,0.331952613,0.358185108,0.321012996,0.36066433
0.302340993,0.325903049,0.353985136,0.313318539,0.35560356
0.295379886,0.31702209,0.347312695,0.306480777,0.351467273
0.28843019,0.310447279,0.344120217,0.299573203,0.347474297
0.281462301,0.302044959,0.339252844,0.29190838,0.343989419
0.305141068,0.322490348,0.354118643,0.312043055,0.356404975
0.290966583,0.304623079,0.340132515,0.29462558,0.343416328
0.281475204,0.293991451,0.331827939,0.282804026,0.337447631
0.265964825,0.273042488,0.315176437,0.264504817,0.326352776
0.250880597,0.252653617,0.30155451,0.24725372,0.316963593
0.235896903,0.230992165,0.2864489,0.230089997,0.308214545
0.2252666,0.216574375,0.279616743,0.218553264,0.303789901
0.210906797,0.195055055,0.262118903,0.201114204,0.294280919
0.193521385,0.168648375,0.23943725,0.179986943,0.281459327
0.1737673,0.139919783,0.214634376,0.156732922,0.265791093
0.160147211,0.117858746,0.196821179,0.139432444,0.254941063
0.395386539,0.40071795,0.406288198,0.395439991,0.40664695
0.402127999,0.409392844,0.414194547,0.403009823,0.41356467
0.402697328,0.412280561,0.416987931,0.405146645,0.416169516
0.392174798,0.404797737,0.41019333,0.397411307,0.40969505
0.369574522,0.386328299,0.393601691,0.376767823,0.394003662
0.354855664,0.375320879,0.384322622,0.364981984,0.384980217
0.342082606,0.365579687,0.376495497,0.354492551,0.377218701
0.345080711,0.368739303,0.380108301,0.358497411,0.38106023
0.397244419,0.410910444,0.415717089,0.40447761,0.415796891
0.406568598,0.418309135,0.422115131,0.413583616,0.422298158
0.378635424,0.395223754,0.401314927,0.389140438,0.402515919
0.364318905,0.383959532,0.391631705,0.377686482,0.393803046
0.358945146,0.380089004,0.389046647,0.37319184,0.390651698
0.351864743,0.374981544,0.384702069,0.36766403,0.386007372
0.34676221,0.370087348,0.381171279,0.362264513,0.382069342
0.338968857,0.361349584,0.374409847,0.355204475,0.376935657
0.329694151,0.35109852,0.366429447,0.346489629,0.370821235
0.319512889,0.340631207,0.359065371,0.33726457,0.364384547
0.312859558,0.335365431,0.355787703,0.330471758,0.360783495
0.305570077,0.328515889,0.350356041,0.324456306,0.356641069
0.29649711,0.318852973,0.340473603,0.315150616,0.351173165
0.293658535,0.314249674,0.336438494,0.31037785,0.350057442
0.353228656,0.367250076,0.380650661,0.362633313,0.387199024
0.372318057,0.38823615,0.398204026,0.380999194,0.401322295
0.402157392,0.415148336,0.420560839,0.409045175,0.421873591
0.404599441,0.418073885,0.42296863,0.411865648,0.423646327
0.388161376,0.404302396,0.409872041,0.397431963,0.41086503
0.368130375,0.38831393,0.395717636,0.381507798,0.398859871
0.359235725,0.381618666,0.390442179,0.374393176,0.393435551
0.407165046,0.420903015,0.426396698,0.415954205,0.427566877
0.384438509,0.401203419,0.407300365,0.395363023,0.408762871
0.369221917,0.388114374,0.396055649,0.383083623,0.399373469
0.36117287,0.3804819,0.38986519,0.375372327,0.393668462
0.354309319,0.374995526,0.385824138,0.369693215,0.389576954
0.358220493,0.379129165,0.389249763,0.372617123,0.392028391
0.350747141,0.373925964,0.385120676,0.367068791,0.388657099
0.367431577,0.386875406,0.396077797,0.380201866,0.398439944
0.34708522,0.372120891,0.383744117,0.364759398,0.387432586
0.342421566,0.367626489,0.380563059,0.360046559,0.383734846
0.355267311,0.377337664,0.389918367,0.370145394,0.392578254
0.444045997,0.44994073,0.452071211,0.447613468,0.452337568
0.442622175,0.447427493,0.448858733,0.445575967,0.449101131
0.418811871,0.425279168,0.427329183,0.423014533,0.427880924
0.440387656,0.443861288,0.444823371,0.442733119,0.445290361
0.419755872,0.423917358,0.425796905,0.423026138,0.426586654
0.416348659,0.421476853,0.423944191,0.420291644,0.424717675
0.439151593,0.441396944,0.44240669,0.441008585,0.442935189
0.416379606,0.419640963,0.421475265,0.419072069,0.422608055
0.407760502,0.411099957,0.413874346,0.411070894,0.415392723
0.403978111,0.407920696,0.410983118,0.40746479,0.412465119
0.397458278,0.401792265,0.405687367,0.401367143,0.407150369
0.39407261,0.3991568,0.403451486,0.398086065,0.404633331
0.40943782,0.414474929,0.418423191,0.412977664,0.418978572
0.412436372,0.41776147,0.420991421,0.415969674,0.421385924
0.417923381,0.423262775,0.426307283,0.421566397,0.42682058
0.41811065,0.423185119,0.426056779,0.421761726,0.426435895
0.404276207,0.410137034,0.413532664,0.408867598,0.414393994
0.402655446,0.408448139,0.412013857,0.407036625,0.41256198
0.406916442,0.412038575,0.415578566,0.411066066,0.41632147
0.413634385,0.418201155,0.420974469,0.417334379,0.421887574
0.404266827,0.408915546,0.412507707,0.408467007,0.413835598
0.39568539,0.399752622,0.404155725,0.400007575,0.406313942
0.390874539,0.393773396,0.39923088,0.394697717,0.401708855
0.385727666,0.387800266,0.39446875,0.388747219,0.397161824
0.382391782,0.384151182,0.391664668,0.385158867,0.394248707
0.380565512,0.382572573,0.390612386,0.383626727,0.392908759
0.378329587,0.379812062,0.388644343,0.381215998,0.390955269
0.375331207,0.375739877,0.385677211,0.377812165,0.388243961
0.370567739,0.368779566,0.380709893,0.371944303,0.384088962
0.366455559,0.363136239,0.376651285,0.367092183,0.380806301
0.363355247,0.358739477,0.373457794,0.363749305,0.378449825
0.359518945,0.353025854,0.36947348,0.359148915,0.375253752
0.356164618,0.348409052,0.366899869,0.355337477,0.372844253
0.353349254,0.344635385,0.364886521,0.352257151,0.371001702
0.35135034,0.343151276,0.36408653,0.350684746,0.37023058
0.350901524,0.345092719,0.365488124,0.351191614,0.370879542
0.350764142,0.345923231,0.365644994,0.351360721,0.370950547
0.350105135,0.345100423,0.364681743,0.350180349,0.370205705
0.345718071,0.340133316,0.360357669,0.344697403,0.366467343
0.341356217,0.333245013,0.354763437,0.338126463,0.362060214
0.336526868,0.325599827,0.348620858,0.33142124,0.357873442
0.332507368,0.319028679,0.344624062,0.325792042,0.354772852
0.330808106,0.316304578,0.344174857,0.324151725,0.354006302
0.32995519,0.315304154,0.343803056,0.323517277,0.353671979
0.327143051,0.311490707,0.34155544,0.319233852,0.350953121
0.32241005,0.304007625,0.335438782,0.311628357,0.346272959
0.316754765,0.294109053,0.32725706,0.302167868,0.340834431
0.310860985,0.284761984,0.320354359,0.292362263,0.335768787
0.305921265,0.276214696,0.314296993,0.283313217,0.331577146
0.302372412,0.269151943,0.309891964,0.27569928,0.328549723
0.299404065,0.264067252,0.307390528,0.26986175,0.326633108
0.29541978,0.256261975,0.301817741,0.261755566,0.322762473
0.28951745,0.244370763,0.291769845,0.249003823,0.316263537
0.282496911,0.230025816,0.279465564,0.234365197,0.309092628
0.276235167,0.215497381,0.267347826,0.220707529,0.302742412
0.269798324,0.201286991,0.255737452,0.20566029,0.296072007
0.263660082,0.186809008,0.243502532,0.190854593,0.289456724
0.257148838,0.171489054,0.229819174,0.175558491,0.281983773
0.249505827,0.154361763,0.212904456,0.158444582,0.273000397
0.243667059,0.140228068,0.200731256,0.143169519,0.266446654
0.237935443,0.127384178,0.18961592,0.12936974,0.260344366
0.232974909,0.115490084,0.17885853,0.116440344,0.255055944
0.23990776,0.12045993,0.18834722,0.118072745,0.264402017
0.234562363,0.106883838,0.175724997,0.104073414,0.256911838
0.228791645,0.093195989,0.163472528,0.090209998,0.249358248
0.225248191,0.082579345,0.154580695,0.080868715,0.245035322
0.221195438,0.071312645,0.144739861,0.070274356,0.240113394
0.211552096,0.052211918,0.126487912,0.050548487,0.226711521
0.203372053,0.035566695,0.110452903,0.03335537,0.215752004
0.192200201,0.015037104,0.08881412,0.012715702,0.200129642
0.18513998,0.010000001,0.074382664,0.010000001,0.1907357
0.172439195,0.010000001,0.049892915,0.010000001,0.172310097
